Run Summary        (Smart Cycler 2.0d)
Run Name:,SALM_SAMPLES1-5_DIL_SER_1
Started At:,"Mar 15, 2017 10:45 AM"
Number of Sites:,22

Cycle Data

Instrument A
,A1,A1,A1,A1,A2,A2,A2,A2,A3,A3,A3,A3,A4,A4,A4,A4,A5,A5,A5,A5,A6,A6,A6,A6,A7,A7,A7,A7,A8,A8,A8,A8,A9,A9,A9,A9,A10,A10,A10,A10,A11,A11,A11,A11,A12,A12,A12,A12,A13,A13,A13,A13,A14,A14,A14,A14,A15,A15,A15,A15,A16,A16,A16,A16
,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2
Cycle #,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2
45,300.4968944099379,-31.25,132.95604395604397,-6.25,2.283354783354793,-6.2500000000003535,163.99067599067598,-12.5,296.2352941176471,-6.25,61.977941176470594,-12.5,310.05639097744364,-31.250000000000355,108.89450549450542,12.50000000000071,302.5494071146245,-43.75,133.04411764705875,6.25,274.51790801790804,-106.25000000000036,131.156862745098,-12.5,300.4095238095238,6.249999999999645,93.09558823529409,3.552713678800501E-13,292.95087719298243,-6.249999999999645,77.43137254901967,12.49999999999929,329.0333145115754,-25.0,105.11029411764704,6.25,308.14529914529913,-43.75,105.45098039215691,6.2499999999992895,276.62745098039215,-6.249999999999645,84.0,0.0,288.00150375939853,-3.552713678800501E-13,85.96078431372551,-12.50000000000071,294.5834782608696,-31.25,86.90196078431379,-12.50000000000071,266.2771672771673,-93.75,135.31372549019608,-12.50000000000071,271.0,6.25,88.21568627450975,0.0,339.7684210526316,6.249999999999645,114.57352941176471,-12.5
46,305.22868435911914,6.250000000000355,134.57692307692304,0.0,2.2045903045903237,12.499999999999648,166.36480186480185,-6.25,298.6544117647059,-12.500000000000355,61.1426470588235,7.105427357601002E-13,312.16315789473686,-18.75,107.21758241758242,12.5,308.6403162055336,-31.250000000000355,132.91470588235288,-6.2499999999992895,288.3903133903134,-87.5,130.33088235294122,-7.105427357601002E-13,302.43809523809523,3.552713678800501E-13,94.4485294117647,6.25,296.059649122807,0.0,78.40441176470586,7.105427357601002E-13,333.488989271598,-25.0,105.1617647058824,-7.105427357601002E-13,318.66666666666663,-50.0,105.74264705882354,-6.25,279.33088235294116,-6.249999999999645,85.0,-6.25,291.77368421052637,-12.500000000000355,85.99999999999999,-6.2499999999992895,299.84956521739133,-25.0,84.33823529411765,12.5,277.0940170940171,-56.25,134.0294117647059,6.2499999999992895,273.875,-6.25,89.90441176470588,-6.25,344.53684210526313,-12.499999999999645,115.9911764705882,-12.49999999999929
47,310.96047430830043,-6.250000000000355,135.19780219780222,18.75,2.1258258258257974,12.500000000000355,167.7389277389277,6.250000000000355,300.0735294117647,-6.249999999999645,61.30735294117652,-7.105427357601002E-13,314.26992481203007,3.552713678800501E-13,106.5406593406593,-6.25,312.7312252964427,-18.75,131.785294117647,-12.5,298.26271876271875,-62.499999999999645,129.5049019607843,12.5,304.46666666666664,6.250000000000355,96.8014705882353,-6.250000000000355,299.1684210526316,-6.25,78.37745098039215,-6.2499999999992895,336.94466403162056,6.25,104.21323529411765,12.5,327.1880341880342,-43.75,105.03431372549016,7.105427357601002E-13,281.0343137254902,6.249999999999645,87.0,0.0,295.54586466165415,-12.499999999999645,85.03921568627446,12.50000000000071,305.1156521739131,-18.75,82.77450980392152,25.00000000000142,284.9108669108669,-25.0,133.74509803921563,18.75000000000071,275.75,-6.25,91.5931372549019,0.0,348.30526315789473,-6.25,117.4088235294118,6.2499999999992895
48,317.69226425748167,-43.75,137.81868131868129,0.0,4.047061347061328,-12.499999999999648,170.11305361305358,3.552713678800501E-13,302.49264705882354,-12.499999999999645,60.47205882352942,0.0,316.37669172932334,6.249999999999645,104.8637362637363,6.2499999999992895,317.82213438735175,-12.499999999999645,129.65588235294112,18.75,305.13512413512416,-6.250000000000355,129.6789215686274,12.50000000000071,307.4952380952381,-3.552713678800501E-13,98.15441176470586,3.552713678800501E-13,302.27719298245614,-12.500000000000355,78.35049019607845,0.0,340.40033879164315,18.749999999999645,104.2647058823529,25.00000000000071,333.7094017094017,-31.25,104.32598039215691,12.49999999999929,283.7377450980392,6.249999999999645,87.0,25.0,297.318045112782,6.25,85.07843137254905,31.24999999999929,308.3817391304348,-3.552713678800501E-13,82.2107843137255,12.5,292.7277167277167,-18.749999999999645,133.46078431372547,31.25000000000071,276.625,6.25,93.28186274509804,6.25,351.0736842105263,-3.552713678800501E-13,117.8264705882353,25.0
49,320.4240542066629,-24.999999999998934,140.43956043956047,-25.00000000000071,3.9682968682968585,-12.499999999999996,172.4871794871795,-12.50000000000071,302.9117647058824,3.552713678800501E-13,60.63676470588233,-6.24999999999849,318.48345864661655,12.499999999999645,103.18681318681318,24.99999999999938,319.9130434782609,18.749999999999645,128.52647058823524,31.250000000000178,312.0075295075295,24.999999999999645,129.8529411764706,12.49999999999929,309.5238095238095,6.249999999999645,99.50735294117646,12.500000000000355,304.3859649122807,-6.250000000000355,78.32352941176475,0.0,345.85601355166574,-1.0658141036401503E-12,105.31617647058826,18.749999999999467,339.2307692307692,-18.75,104.61764705882354,6.2499999999992895,286.44117647058823,3.552713678800501E-13,90.0,18.75,301.0902255639098,-7.105427357601002E-13,86.11764705882352,31.24999999999938,312.64782608695657,6.2499999999992895,82.64705882352948,-6.250000000001421,299.5445665445665,-18.749999999998934,135.1764705882353,25.0,279.5,-12.5,94.97058823529406,12.500000000000533,355.84210526315786,-24.99999999999929,121.24411764705879,6.250000000001332
50,323.1558441558442,7.105427357601002E-13,141.06043956043953,-25.00000000000142,3.889532389532389,0.0,173.86130536130537,-12.50000000000071,304.3308823529412,12.5,59.80147058823535,-12.499999999998579,321.59022556390977,12.5,103.50989010989007,25.0,325.00395256916994,37.49999999999929,129.39705882352936,25.0,320.87993487993486,25.0,131.0269607843137,12.499999999998579,312.55238095238093,12.5,101.86029411764707,12.5,306.4947368421052,-7.105427357601002E-13,78.29656862745105,0.0,350.3116883116883,-12.50000000000071,107.36764705882351,12.499999999998579,343.7521367521367,-12.50000000000071,104.90931372549016,0.0,289.14460784313724,0.0,93.0,0.0,303.8624060150376,-12.50000000000071,89.156862745098,25.0,316.91391304347826,-7.105427357601002E-13,82.08333333333334,-12.500000000001421,305.3614163614164,-12.49999999999929,137.89215686274514,12.5,280.375,-25.0,97.6593137254902,12.500000000001421,357.61052631578946,-37.49999999999929,123.66176470588239,-12.499999999998579

Instrument B
,B1,B1,B1,B1,B2,B2,B2,B2,B3,B3,B3,B3,B4,B4,B4,B4,B5,B5,B5,B5,B6,B6,B6,B6
,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2
Cycle #,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2,FAM,FAM D2,TxR,TxR D2
1,-9.111660079051378,0.0,-14.058823529411768,0.0,-0.9133089133089112,0.0,0.7632352941176502,0.0,-5.352941176470587,0.0,-9.176470588235297,0.0,-9.954112554112541,0.0,-16.323529411764703,0.0,-4.224782608695648,0.0,-12.411764705882355,0.0,-7.664219503151651,0.0,-8.931601731601734,0.0
2,-6.124505928853753,0.0,-8.838235294117624,0.0,-0.08180708180707195,0.0,2.158823529411749,0.0,-1.602941176470587,0.0,-3.5098039215686683,0.0,-7.113852813852802,0.0,-11.448529411764703,0.0,-3.1860869565217627,0.0,-6.808823529411747,0.0,-5.853540971449741,0.0,-4.514718614718606,0.0
3,-4.137351778656128,-18.75,-6.617647058823479,-25.0,-1.2503052503052328,6.25,-1.445588235294152,18.75,-0.852941176470587,-25.0,-2.843137254901926,-31.25,-6.273593073593062,12.5,-9.573529411764703,6.25,-2.1473913043478206,0.0,-4.205882352941138,-25.0,-4.042862439747887,-6.25,-2.0978354978354785,-31.25
4,-3.1501976284585025,-12.5,-4.3970588235294485,-12.5,-1.4188034188033936,12.5,-0.05000000000005305,12.5,-0.10294117647058698,-12.5,-1.176470588235297,-6.25,-5.433333333333323,25.0,-8.698529411764703,37.5,0.8913043478260647,-25.0,0.3970588235293562,-37.5,-2.2321839080459775,-12.5,-0.6809523809524081,-12.5
5,-2.163043478260877,0.0,-3.176470588235304,-6.25,-0.5873015873016112,0.0,-0.6544117647058404,0.0,-0.352941176470587,0.0,-1.5098039215686683,6.25,-0.5930735930735835,-37.5,-1.823529411764703,-43.75,-0.06999999999999318,-18.75,-3.552713678800501E-14,-25.0,-1.4215053763440673,-6.25,-0.2640692640692805,-6.25
6,-2.175889328063252,6.25,-1.9558823529411598,0.0,-0.755799755799772,0.0,-0.2588235294117415,6.25,-0.602941176470587,12.5,0.15686274509807419,-6.25,0.24718614718615584,-37.5,0.05147058823529704,-56.25,0.9686956521738921,-6.25,1.6029411764705728,-18.75,-0.6108268446422138,-6.25,1.152813852813847,-18.75
7,-0.18873517786562646,-6.25,-0.7352941176470154,-6.25,0.07570207570206723,0.0,0.1367647058823574,0.0,0.14705882352941302,-6.25,0.823529411764703,-18.75,-0.9125541125541048,6.25,-1.073529411764703,6.25,-0.9926086956521658,6.25,0.20588235294118107,-6.25,0.1998516870596965,-6.25,0.5696969696969745,-6.25
8,-0.20158102766800115,-6.25,0.48529411764701536,-6.25,-0.09279609279609356,-6.25,0.5323529411764564,-6.25,0.897058823529413,-12.5,0.4901960784313317,-6.25,-0.07229437229436542,6.25,-0.19852941176470296,6.25,0.04608695652171946,6.25,-0.19117647058821063,6.25,0.010530218761606773,0.0,-0.013419913419897966,12.5
9,0.7855731225296242,-6.25,0.7058823529411598,0.0,0.7387057387057456,-6.25,0.9279411764705553,-12.5,-0.352941176470587,6.25,0.15686274509807419,6.25,-0.23203463203462604,0.0,0.676470588235297,-6.25,-0.9152173913043384,6.25,-0.5882352941176023,6.25,0.8212087504634602,-6.25,0.40346320346322956,0.0
10,0.7727272727272495,0.0,1.9264705882353041,-6.25,-0.42979242979241516,6.25,0.32352941176465416,0.0,0.397058823529413,0.0,-0.17647058823529704,6.25,0.6082251082251133,-6.25,0.551470588235297,0.0,0.12347826086954683,0.0,-0.9852941176471077,12.5,0.6318872821653705,-6.25,0.8203463203463002,-12.5
11,0.7598814229249317,0.0,2.1470588235294485,-18.75,0.40170940170942404,6.25,-0.28088235294113323,6.25,0.14705882352941302,-6.25,0.4901960784313317,-6.25,0.4484848484848527,-6.25,1.426470588235297,-6.25,0.16217391304348894,-6.25,-0.38235294117649943,0.0,0.4425658138672808,6.25,0.23722943722942774,-6.25
12,1.7470355731225569,-12.5,2.3676470588234793,-12.500000000000714,0.23321123321126327,0.0,0.1147058823529657,7.108896804552955E-13,-0.10294117647058698,6.249999999999645,0.15686274509807419,0.0,0.2887445887445921,-3.469446951953614E-16,1.301470588235297,-12.499999999999998,0.2008695652173742,0.0,0.22058823529410887,-6.250000000000709,0.2532443455691342,6.250000000000355,-0.34588744588744474,6.250000000000355
13,0.7341897233201823,-3.552713678800501E-13,0.5882352941176237,12.499999999999286,1.0647130647130456,-12.500000000000355,-0.4897058823529354,6.249999999999998,-0.352941176470587,6.25,-0.17647058823529704,6.249999999999999,0.12900432900433145,-3.552713678800501E-13,1.176470588235297,7.124509315836747E-13,0.2395652173913163,3.552713678800501E-13,-0.17647058823528283,-7.101957910649048E-13,1.0639228772710445,-12.5,-0.9290043290043173,12.500000000000004
14,0.7213438735178076,6.249999999999643,0.808823529411768,6.2500000000007105,0.8962148962148848,-6.250000000000355,-0.09411764705883646,-1.734723475976807E-16,0.397058823529413,-6.250000000000355,0.4901960784313317,-6.25,-0.030735930735929173,6.249999999999643,0.05147058823529704,6.2499999999992895,0.2782608695652016,6.25,0.42647058823532547,-6.25,0.8746014089729548,-6.249999999999645,-0.5121212121211898,0.0
15,0.7084980237154329,3.552713678800501E-13,1.0294117647059124,-6.25,-0.272283272283276,12.500000000000355,0.30147058823526246,-12.5,0.14705882352941302,-6.249999999999645,0.15686274509807419,-6.2499999999992895,-0.1904761904761898,6.250000000000355,0.926470588235297,-12.5,0.3169565217391437,-3.552713678800501E-13,0.029411764705933763,-6.2499999999992895,-0.31472005932519176,12.499999999999645,-0.09523809523811906,-12.499999999999645
16,0.6956521739130582,0.0,0.24999999999994316,-6.250000000000709,0.5592185592185632,-9.251858538543037E-16,-0.3029411764706386,7.107162081076979E-13,-0.10294117647058698,6.249999999999999,-0.17647058823529704,7.095886378483129E-13,0.6497835497835496,-6.249999999999645,-0.19852941176470296,-1.3877787807814457E-15,1.355652173913029,-18.749999999999645,-0.3676470588235716,6.2500000000007105,0.49595847237671853,3.5561831257524545E-13,-0.6783549783549916,3.5535810405384893E-13
17,0.6828063241106835,-6.249999999999998,0.47058823529408755,-6.2499999999992895,0.39072039072040243,-6.249999999999999,-0.907352941176426,18.75,-0.352941176470587,6.25,-0.5098039215686683,6.25,0.49004329004328895,-6.249999999999645,-1.323529411764703,18.74999999999929,0.39434782608697105,-6.25,-0.7647058823529633,6.2499999999992895,0.3066370040786288,-6.2500000000003535,-1.261471861471864,12.499999999999645
18,0.6699604743083089,-6.250000000000002,-1.308823529411768,6.25,0.22222222222224167,1.734723475976807E-16,-0.511764705882327,6.249999999999999,0.397058823529413,-6.25,-0.8431372549019258,12.50000000000071,0.3303030303030283,-3.5561831257524545E-13,-0.44852941176470296,-7.091549569793187E-13,-0.5669565217391437,12.500000000000355,-0.16176470588235503,-7.104559995863013E-13,0.11731553578048227,-3.469446951953614E-16,-0.8445887445887366,6.250000000000355
19,-0.3428853754940659,6.25,-1.0882352941176237,12.50000000000071,0.05372405372408086,-6.249999999999645,0.8838235294117719,7.105427357601002E-13,0.14705882352941302,-6.249999999999645,-0.17647058823529704,-6.938893903907228E-16,0.1705627705627677,-4.77048955893622E-16,-0.573529411764703,-1.3877787807814457E-15,-0.5282608695652016,6.25,-0.5588235294117467,12.500000000000004,-0.07200593251760744,-3.552713678800501E-13,-0.427705627705609,-6.250000000000355
20,-0.3557312252964406,6.2499999999996465,-1.8676470588234793,18.749999999999293,-0.11477411477413678,3.5492442318485473E-13,0.27941176470587076,12.50000000000071,-0.10294117647058698,12.5,0.4901960784313317,-7.119305145408816E-13,0.01082251082250707,8.673617379884035E-16,-0.698529411764703,25.00000000000071,-0.4895652173913163,0.0,0.044117647058861564,18.74999999999929,-0.26132740081569716,-3.552713678800501E-13,-0.010822510822538333,-6.249999999999999
21,-0.36857707509881527,1.3877787807814457E-15,-0.6470588235294485,24.999999999999297,-1.2832722832722976,12.500000000000355,2.6749999999999696,18.749999999999996,-0.352941176470587,24.999999999999996,0.15686274509807419,25.00000000000071,-0.14891774891775356,-1.0408340855860843E-15,0.17647058823529704,37.5000000000007,-0.4508695652173742,6.25,1.6470588235293562,12.500000000000714,-0.4506488691138437,6.249999999999644,-0.5939393939394109,6.249999999999999
22,-0.38142292490118995,-3.552713678800501E-13,0.5735294117646959,31.25000000000071,-0.4517704517704584,-3.552713678800501E-13,3.0705882352940685,50.000000000000725,1.397058823529413,25.000000000000007,1.823529411764703,43.74999999999928,-0.3086580086580142,-3.5561831257524545E-13,3.051470588235297,31.250000000000007,-0.41217391304348894,-6.249999999999645,3.2499999999999645,31.25000000000071,-0.6399703374119334,6.249999999999998,-0.1770562770562833,6.249999999999999
23,-0.39426877470356464,-3.552713678800501E-13,3.7941176470588402,56.24999999999929,-0.6202686202686192,-3.552713678800501E-13,7.466176470588281,49.99999999999928,3.147058823529413,37.5,4.490196078431332,56.25000000000071,-0.4683982683982748,6.25,6.926470588235297,37.5,0.6265217391304532,-12.499999999999645,5.852941176470573,62.5,0.17070819428997688,-12.499999999999645,0.23982683982684422,6.25
24,-0.4071146245059393,-3.552713678800501E-13,8.014705882352985,68.74999999999929,-0.78876678876678,3.559652572704408E-13,13.861764705882381,37.499999999999275,6.897058823529413,75.0,10.156862745098074,62.49999999999929,-0.6281385281385354,12.500000000000355,11.801470588235297,56.25,-1.3347826086956616,12.499999999999643,11.455882352941181,68.75,-0.018613274008169686,-12.500000000000355,0.6567099567099717,12.499999999999645
25,-0.419960474308314,0.0,17.235294117647015,43.75000000000071,0.04273504273505925,-6.25,20.257352941176478,62.5,12.647058823529413,118.75,17.823529411764703,50.0,0.21212121212120394,18.749999999999996,19.676470588235297,56.25,-0.29608695652171946,12.499999999999645,20.05882352941179,56.24999999999929,-1.2079347423062594,12.500000000000004,2.0735930735930426,18.75
26,-0.4328063241106887,6.25,26.45588235294116,31.25000000000071,-1.1257631257631016,12.499999999999645,30.652941176470577,43.750000000000014,24.397058823529413,168.75000000000006,28.49019607843133,25.00000000000071,1.0523809523809433,31.250000000000007,29.551470588235297,43.75,-0.2573913043478342,-1.3877787807814457E-15,30.661764705882398,43.74999999999929,-1.3972562106043491,12.5,3.49047619047617,31.249999999999645
27,-0.4456521739130634,25.000000000000355,37.676470588235304,24.99999999999929,-0.2942612942613192,6.25,43.048529411764676,12.50000000000071,41.14705882352941,212.50000000000006,39.156862745098074,-7.105427357601002E-13,3.8926406926406827,50.0,41.4264705882353,25.000000000000043,0.7813043478261079,-3.558243109880177E-13,43.26470588235289,31.250000000000753,-0.5865776789024957,-6.249999999999999,6.907359307359298,37.49999999999999
28,0.541501976284562,37.49999999999964,49.89705882352945,-6.2500000000007105,0.53724053724052,-12.5,54.444117647058775,12.50000000000071,68.89705882352942,174.99999999999994,50.8235294117647,-31.250000000000043,7.732900432900422,81.25,54.3014705882353,-6.249999999999956,0.8199999999999932,12.500000000000352,56.8676470588235,7.549516567451064E-13,-0.7758991472005854,0.0,11.324242424242424,43.75000000000001
29,3.528656126482244,37.49999999999965,62.11764705882348,-24.99999999999929,0.3687423687423592,3.555315764014466E-13,67.83970588235299,-12.50000000000071,103.64705882352942,62.49999999999996,60.49019607843133,-49.99999999999933,15.573160173160161,112.5,67.1764705882353,-25.000000000000043,1.8586956521739353,25.000000000000355,71.47058823529412,-31.250000000000043,-0.965220615498732,12.5,17.74112554112555,37.49999999999967
30,7.515810276679869,68.74999999999964,72.33823529411762,-31.24999999999929,0.20024420024419845,18.750000000000355,80.23529411764709,-37.50000000000071,141.39705882352942,-56.25,68.15686274509807,-50.00000000000067,27.4134199134199,156.25,78.0514705882353,-43.75000000000004,3.8973913043478206,37.5,83.07352941176472,-25.000000000000043,-0.15454208379682163,3.469446951953614E-16,26.15800865800868,18.749999999999666
31,13.502964426877496,125.0,82.55882352941177,-43.75000000000071,1.0317460317460376,18.749999999999645,90.63088235294119,-31.25,176.14705882352942,-125.0,73.8235294117647,-43.74999999999996,45.25367965367964,193.75000000000034,88.9264705882353,-68.75,6.936086956521763,62.5,94.67647058823533,-25.00000000000071,0.6561364479050886,-6.249999999999998,34.57489177489175,3.3306690738754696E-13
32,25.49011857707512,162.50000000000003,89.77941176470591,-43.75000000000071,2.863247863247877,25.000000000000362,100.02647058823528,-31.25,204.89705882352942,-131.25,77.49019607843132,-31.24999999999929,72.09393939393938,137.50000000000026,94.8014705882353,-43.75,12.974782608695648,100.0,105.27941176470594,-43.75000000000071,0.46681497960694207,3.469446951953614E-16,43.99177489177488,-18.749999999999666
33,43.47727272727275,168.75,95.99999999999994,-37.49999999999929,4.694749694749716,49.99999999999965,108.42205882352938,-31.24999999999929,228.64705882352942,-106.25000000000017,80.15686274509807,-12.50000000000071,105.93419913419918,31.249999999999556,99.6764705882353,-18.75,22.01347826086959,156.25,113.88235294117644,-37.49999999999929,1.2774935113088524,12.499999999999647,51.40865800865801,-12.5
34,69.46442687747037,137.49999999999997,100.22058823529409,-31.24999999999929,9.526251526251555,81.24999999999967,114.81764705882348,-18.74999999999929,247.39705882352942,-81.25000000000017,81.8235294117647,6.25,138.7744588744589,-37.50000000000027,104.5514705882353,-31.25,38.052173913043475,181.25,120.48529411764704,-31.24999999999929,1.0881720430107626,25.000000000000355,58.825541125541136,-12.500000000000355
35,100.451581027668,62.5,103.44117647058823,-18.75,16.35775335775334,131.25000000000034,121.2132352941177,-18.75000000000062,264.1470588235294,-74.99999999999983,84.49019607843132,7.105427357601002E-13,171.61471861471864,-99.99999999999991,107.4264705882353,-18.75,62.09086956521742,168.75,127.08823529411765,-37.5,3.898850574712616,18.749999999999638,66.24242424242426,-31.250000000000355
36,135.43873517786562,-43.75,105.66176470588238,-18.75000000000071,29.189255189255178,181.25000000000034,126.6088235294118,-25.00000000000062,276.8970588235294,-56.24999999999982,87.15686274509807,-6.2500000000007105,199.45497835497838,-125.0,109.3014705882353,0.0,92.1295652173913,131.25,130.69117647058826,-25.00000000000071,5.709529106414527,43.749999999999986,71.65930735930733,-37.499999999999645
37,167.42588932806325,-112.5,107.88235294117652,-18.75000000000071,49.02075702075702,193.75,131.0044117647059,-31.25000000000009,287.6470588235294,-31.25,88.8235294117647,0.0,221.29523809523812,-93.75,112.1764705882353,0.0,129.16826086956524,18.75,134.29411764705887,-18.75000000000071,9.520207638116437,81.24999999999963,76.07619047619046,-24.999999999999645
38,194.41304347826087,-118.75,108.10294117647055,7.105427357601002E-13,77.85225885225886,143.74999999999991,134.4,-25.00000000000009,297.3970588235294,-25.0,91.49019607843132,7.105427357601002E-13,240.13549783549786,-68.75,114.0514705882353,-6.25,167.20695652173913,-93.75,136.89705882352936,-18.74999999999929,17.33088616981829,106.2500000000004,78.49307359307359,-12.5
39,216.4001976284585,-93.75,109.3235294117647,-6.2499999999992895,112.6837606837607,43.749999999999915,135.7955882352941,-12.49999999999929,306.1470588235294,-37.5,93.15686274509807,6.2499999999992895,255.9757575757576,-62.5,116.9264705882353,-25.0,199.24565217391307,-125.0,138.49999999999997,-6.2499999999992895,28.1415647015202,125.0,81.90995670995672,-18.75
40,234.38735177865613,-75.0,110.54411764705884,-18.75000000000071,149.51526251526252,-68.75000000000027,138.1911764705882,-6.2499999999992895,313.8970588235294,-43.75,95.8235294117647,6.25,269.81601731601734,-62.5,117.8014705882353,-18.75,227.28434782608696,-131.25,140.10294117647058,-6.25,45.95224323322211,106.24999999999957,83.32683982683984,-12.500000000000355
41,250.37450592885375,-75.0,109.76470588235298,-6.2500000000007105,183.34676434676436,-137.50000000000026,138.58676470588242,-7.105427357601002E-13,318.6470588235294,-6.25,98.49019607843132,-6.2499999999992895,280.6562770562771,-43.75,117.6764705882353,12.5,249.3230434782609,-112.5,141.7058823529412,-6.25,66.76292176492396,68.75000000000038,84.74372294372297,-12.500000000000355
42,262.3616600790514,-56.25,109.98529411764702,7.105427357601002E-13,210.17826617826614,-131.24999999999966,140.98235294117652,-12.50000000000071,323.3970588235294,6.25,101.15686274509807,-12.50000000000071,289.4965367965368,-31.25,118.5514705882353,12.5,266.3617391304348,-75.0,142.3088235294118,6.2499999999992895,91.57360029662587,-6.249999999999956,86.16060606060604,-18.749999999999645
43,272.348814229249,-43.75,109.20588235294116,6.2500000000007105,232.00976800976798,-106.24999999999964,141.3779411764706,-12.5,330.1470588235294,-25.0,102.8235294117647,-6.25,298.33679653679656,-31.25,120.4264705882353,0.0,281.4004347826087,-62.500000000000355,143.9117647058824,-6.2500000000007105,116.38427882832778,-81.25000000000036,85.57748917748917,3.552713678800501E-13
44,281.3359683794466,-37.5,109.4264705882353,-7.105427357601002E-13,249.84126984126982,-93.75,141.7735294117647,6.25,333.8970588235294,-25.0,104.49019607843132,7.105427357601002E-13,304.1770562770563,-12.5,121.3014705882353,0.0,293.4391304347826,-50.0,145.5147058823529,-12.49999999999929,136.19495736002963,-99.99999999999964,85.9943722943723,0.0
45,287.32312252964425,-12.499999999999645,109.64705882352945,-12.50000000000071,263.67277167277166,-68.75,142.1691176470588,6.2500000000007105,337.6470588235294,-6.25,106.15686274509807,-7.105427357601002E-13,311.01731601731603,-12.5,123.1764705882353,-6.25,303.4778260869565,-43.749999999999645,145.1176470588235,6.2500000000007105,153.00563589173154,-87.5,86.41125541125542,-3.552713678800501E-13
46,294.3102766798419,-18.749999999999645,108.86764705882348,7.105427357601002E-13,274.5042735042735,-43.75,143.5647058823529,-6.2499999999992895,340.3970588235294,0.0,107.8235294117647,0.0,316.8575757575758,-25.0,124.0514705882353,0.0,312.51652173913044,-25.0,146.72058823529412,31.25,164.81631442343345,-62.500000000000355,85.82813852813855,6.249999999999645
47,300.29743083003956,-25.000000000000355,108.08823529411762,12.50000000000071,284.33577533577534,-37.5,143.96029411764712,-7.105427357601002E-13,344.1470588235294,-12.5,109.49019607843132,-6.2499999999992895,321.6978354978355,-18.75,124.9264705882353,6.25,318.5552173913043,0.0,147.32352941176472,31.24999999999929,175.6269929551353,-62.499999999999645,87.24502164502162,-6.249999999999645
48,304.2845849802372,-12.500000000000355,108.30882352941177,18.74999999999929,292.1672771672772,-31.250000000000355,144.35588235294122,18.74999999999929,346.8970588235294,-12.5,111.15686274509807,-6.2500000000007105,325.53809523809525,-6.25,126.8014705882353,0.0,327.59391304347827,-37.5,152.92647058823533,-31.25000000000071,183.43767148683722,-50.0,86.66190476190475,-6.249999999999645
49,309.2717391304348,-18.750000000000355,108.52941176470591,24.99999999999858,298.998778998779,-18.75000000000071,145.75147058823532,18.749999999999822,348.6470588235294,6.2499999999992895,111.8235294117647,6.2499999999992895,329.378354978355,0.0,127.6764705882353,6.25,333.63260869565215,-56.249999999999645,154.52941176470583,-49.99999999999911,188.24835001853913,-6.250000000000888,87.07878787878788,-6.250000000000089
50,312.25889328063244,-25.0,110.74999999999994,24.99999999999858,304.8302808302808,-12.50000000000071,148.14705882352942,12.5,351.3970588235294,12.5,113.49019607843132,12.5,333.21861471861473,0.0,129.5514705882353,12.5,336.6713043478261,-37.49999999999929,154.13235294117644,-24.99999999999858,194.05902855024098,12.49999999999929,86.495670995671,-12.5

Results Table
Site ID,Protocol,Sample ID,Sample Type,Notes,Status,FAM Std/Res,FAM Ct,TxR Std/Res,TxR Ct
A1,Salmonella (EP),POS,UNKN,,OK,POS,30.03,PASS,23.19
A2,Salmonella (EP),NTC,UNKN,,OK,NEG,0.00,PASS,22.54
A3,Salmonella (EP),1 UNDIL,UNKN,,OK,POS,25.38,PASS,24.73
A4,Salmonella (EP),1 1:10,UNKN,,OK,POS,28.19,PASS,22.39
A5,Salmonella (EP),1 1:100,UNKN,,OK,POS,31.64,PASS,23.36
A6,Salmonella (EP),1 1:1000,UNKN,,OK,POS,35.23,PASS,24.28
A7,Salmonella (EP),2 UNDL,UNKN,,OK,POS,22.58,PASS,23.83
A8,Salmonella (EP),2 1:10,UNKN,,OK,POS,26.61,PASS,24.25
