Date,File#,Puff site#,Exposure (ms),Recording Length (ms),Flash Length (ms),Start frame of Flash,Start time of Flash (ms),No. of events at site,Max Amp at site,centroid_x (pixels),centoid_y (pixels),t_peak (frames),t_peak (ms),Amplitude (DF/F0),sigmax,sigmay,angle
1107,13,13.044,5,27040,500,477,2385,13,0.6412294271,20.564038773,77.3381344363,3850,19250,0.2365085381,4.9124920753,5.301317197,57.6688789135
1107,13,13.044,5,27040,500,477,2385,13,0.6412294271,21.0015569249,77.055270775,4868,24340,0.306104776,4.4781541851,5.2521063414,22.1325445225
1107,13,13.044,5,27040,500,477,2385,13,0.6412294271,16.1391645323,76.8981468997,5050,25250,0.1621593583,2.0003751052,2.7043522512,44.4304734141
1107,13,13.044,5,27040,500,477,2385,13,0.6412294271,20.9848036095,77.3208918516,5795,28975,0.2500270787,5.3014854174,4.2935368094,89.9400333453
1107,13,13.044,5,27040,500,477,2385,13,0.6412294271,17.4992258481,75.5742739055,5967,29835,0.119610437,4.2871750445,9.8910684461,52.1746275508
1107,13,13.044,5,27040,500,477,2385,13,0.6412294271,17.4211671994,77.6381734058,5968,29840,0.1135415903,6.5395840569,2.6398658179,89.9990560287
1107,13,13.045,5,27040,500,477,2385,2,0.1238578747,19.2981848863,73.2573626021,2021,10105,0.1238578747,2.0000000037,2.3077712188,30.3880732442
1107,13,13.045,5,27040,500,477,2385,2,0.1238578747,20.2386629629,74.103327968,5618,28090,0.0878154649,4.8467626059,9.6145068281,25.9572171903
1107,13,13.046,5,27040,500,477,2385,7,0.3883907335,92.0278728991,83.6733915142,1380,6900,0.3883907335,3.2484425117,3.4934095715,89.9522015199
1107,13,13.046,5,27040,500,477,2385,7,0.3883907335,92.6042043883,83.5228934753,1556,7780,0.3756673783,3.5806642996,3.4577120164,52.4283190236
1107,13,13.046,5,27040,500,477,2385,7,0.3883907335,92.4133970936,85.9705842009,2041,10205,0.1132294902,2.5348749824,3.780679422,19.7932784794
1107,13,13.046,5,27040,500,477,2385,7,0.3883907335,93.8377165367,86.7452858647,3220,16100,0.161668097,3.2569902481,3.8673202022,16.985969272
1107,13,13.046,5,27040,500,477,2385,7,0.3883907335,91.4208164094,81.2226136079,3763,18815,0.1830595314,3.1957287707,2.3361560167,68.1964188866
1107,13,13.046,5,27040,500,477,2385,7,0.3883907335,92.646427821,84.0655066042,4679,23395,0.1339739897,3.3802558456,4.2231059946,2.9099241163
1107,13,13.046,5,27040,500,477,2385,7,0.3883907335,95.2270883545,82.2344942074,5825,29125,0.0368308032,3.6770923902,7.213333423,89.9995582152
1107,13,13.047,5,27040,500,477,2385,3,0.2414343947,88.9243967998,80.2722697591,4416,22080,0.2414343947,2.000000002,2.0000028966,63.9342949945
1107,13,13.047,5,27040,500,477,2385,3,0.2414343947,87.4382352204,81.469841578,4556,22780,0.1332043607,2.7654290502,3.8584239346,71.5732722235
1107,13,13.047,5,27040,500,477,2385,3,0.2414343947,87.2138877603,79.6007465776,5721,28605,0.1102602435,2.0002315484,2.1682540122,16.0393320338
1107,13,13.048,5,27040,500,477,2385,1,0.2145176498,5.6982203098,68.2768334861,1402,7010,0.2145176498,2.8715066621,2.6935241931,68.2668739582
1107,13,13.049,5,27040,500,477,2385,2,0.3260906866,71.280972293,121.9526578423,1415,7075,0.1192196282,3.7149433474,2.0000064227,25.6565322922
1107,13,13.049,5,27040,500,477,2385,2,0.3260906866,74.0127055348,122.5364704637,4740,23700,0.3260906866,3.1580493436,2.9913347772,1.53237287858765E-007
1107,13,13.05,5,27040,500,477,2385,3,0.4222540261,68.3122528124,125.219312283,3335,16675,0.4222540261,2.9737897081,2.3107940423,20.9477959713
1107,13,13.05,5,27040,500,477,2385,3,0.4222540261,70.3043594047,123.6257105189,4028,20140,0.1310055785,6.4555962502,2.000030964,60.0424362961
1107,13,13.05,5,27040,500,477,2385,3,0.4222540261,69.4471732696,124.9356351518,4151,20755,0.0599804341,5.3143246785,8.7922866127,0.0039273782
1107,13,13.051,5,27040,500,477,2385,15,1.0087531887,105.364550552,97.2434623115,1469,7345,1.0087531887,3.8216005996,3.7398467974,49.0146085592
1107,13,13.051,5,27040,500,477,2385,15,1.0087531887,105.8382848074,97.277958863,1809,9045,0.6504095119,4.048998642,4.2463379394,89.9971761886
1107,13,13.051,5,27040,500,477,2385,15,1.0087531887,105.0632466977,98.3935951486,2756,13780,0.6743807051,5.4237028402,4.5262177878,55.95638376
1107,13,13.051,5,27040,500,477,2385,15,1.0087531887,103.9782851204,96.7132079856,3054,15270,0.6894764896,3.5626891034,4.7366902176,58.3191476044
1107,13,13.051,5,27040,500,477,2385,15,1.0087531887,108.5669264507,98.1297068463,3550,17750,0.5029790248,3.4741995612,2.956842926,45.6263278949
1107,13,13.051,5,27040,500,477,2385,15,1.0087531887,105.3879280484,97.1451091719,3708,18540,0.6553992079,3.1272769281,2.7525311198,75.4000169843
1107,13,13.051,5,27040,500,477,2385,15,1.0087531887,105.9701141203,96.7629618431,4102,20510,0.0711266352,3.4016275951,3.975193293,89.9997893099
1107,13,13.051,5,27040,500,477,2385,15,1.0087531887,109.1825542504,99.0000004588,4297,21485,0.2479215993,5.7864851386,4.0066626493,0.1552752288
1107,13,13.051,5,27040,500,477,2385,15,1.0087531887,107.6809802489,97.6622380239,4428,22140,0.1196297513,4.0121041225,3.1170265851,55.1010773191
1107,13,13.051,5,27040,500,477,2385,15,1.0087531887,105.5845430425,97.3824169327,4761,23805,0.5328514119,4.787075515,4.4226480408,38.5130485509
1107,13,13.051,5,27040,500,477,2385,15,1.0087531887,106.466502895,97.3947499066,5034,25170,0.1387257113,4.0370345158,4.8934906796,10.8695650782
1107,13,13.051,5,27040,500,477,2385,15,1.0087531887,105.5958424055,96.8391881728,5463,27315,0.2117526452,2.0001875054,2.2466202049,51.1223505477
1107,13,13.051,5,27040,500,477,2385,15,1.0087531887,106.435884542,97.8779416647,5563,27815,0.1943858827,2.0000000411,2.0000001941,88.4168919678
1107,13,13.051,5,27040,500,477,2385,15,1.0087531887,105.2360498106,97.4500478423,5612,28060,0.7331117587,3.6890751772,3.9137484467,5.35464766027172E-005
1107,13,13.051,5,27040,500,477,2385,15,1.0087531887,109.6955491844,99.09435619,5855,29275,0.1881776306,4.0157445917,6.6210422201,54.0939968606
1107,13,13.052,5,27040,500,477,2385,1,0.1812495245,60.487863471,3.1452764591,1485,7425,0.1812495245,2.0000454916,2.8143863415,89.9989086279
1107,13,13.053,5,27040,500,477,2385,1,0.0840740297,18.6175567059,33.2658173019,1548,7740,0.0840740297,2.8753210308,3.8043953226,57.5087127642
1107,13,13.054,5,27040,500,477,2385,1,0.0571997207,78.1306926307,2.0490804944,1567,7835,0.0571997207,9.9995906746,3.9141974294,31.2436081604
1107,13,13.055,5,27040,500,477,2385,1,0.2408198776,49.9328159002,69.7161206814,1581,7905,0.2408198776,2.9405949087,3.1157568015,44.6202118622
1107,13,13.056,5,27040,500,477,2385,1,0.2189464786,13.1312224157,25.8314179729,1612,8060,0.2189464786,2.552236418,4.1084726585,75.3139216293
1107,13,13.057,5,27040,500,477,2385,1,0.0929253586,111.0572841907,51.7106015058,1610,8050,0.0929253586,4.8822213835,3.624205679,0.0029448206
1107,13,13.058,5,27040,500,477,2385,1,0.1741187548,34.8429554137,29.9567148657,1626,8130,0.1741187548,3.4262639569,4.7485821196,55.8021843471
1107,13,13.059,5,27040,500,477,2385,4,0.2026210479,116.3137609129,28.9129194525,1628,8140,0.156908094,7.7294381365,6.4204013375,63.8906562074
1107,13,13.059,5,27040,500,477,2385,4,0.2026210479,116.6917816304,29.3586462398,2420,12100,0.2026210479,6.3048359472,5.4569065886,46.6358529475
1107,13,13.059,5,27040,500,477,2385,4,0.2026210479,117.1997103625,30.471989114,4342,21710,0.1446244758,5.1703061821,3.5227838831,28.1108727787
1107,13,13.059,5,27040,500,477,2385,4,0.2026210479,116.8667555449,28.752629294,5243,26215,0.1225100633,7.6565589678,5.3924901135,89.9995900035
1107,13,13.06,5,27040,500,477,2385,1,0.0445297765,78.5645644466,23.941577637,1637,8185,0.0445297765,9.9999841316,9.9999997911,82.0779502604
1107,13,13.061,5,27040,500,477,2385,1,0.3110239017,20.8878275055,69.0535485601,1736,8680,0.3110239017,2.4311620498,2.6277026827,45.2097972535
1107,13,13.062,5,27040,500,477,2385,2,0.1842065111,81.951237543,102.8457537035,1752,8760,0.1743145455,2.3171742013,3.7514736656,77.3218168472
1107,13,13.062,5,27040,500,477,2385,2,0.1842065111,84.7799654251,102.5886082237,3076,15380,0.1842065111,2.0000328831,2.8790008659,63.6428026638
1107,13,13.063,5,27040,500,477,2385,1,0.1726588863,83.5529474682,127.9999804634,1843,9215,0.1726588863,6.9140246076,4.8306420362,0.0879505779
1107,13,13.064,5,27040,500,477,2385,3,0.117736085,83.236879876,73.2466459832,2003,10015,0.117736085,5.5056617865,5.9028798932,44.2873247144
1107,13,13.064,5,27040,500,477,2385,3,0.117736085,84.7512126608,72.5050202043,4137,20685,0.0784176023,3.7824779081,2.0003130632,63.7933589357
1107,13,13.064,5,27040,500,477,2385,3,0.117736085,82.5605001853,71.855295407,5342,26710,0.1066505275,2.5189802058,3.6388129766,0.0006271335
1107,13,13.065,5,27040,500,477,2385,10,0.3177479808,78.6787640715,75.0358300876,1856,9280,0.3177479808,6.9909817585,6.3893204779,87.812336912
1107,13,13.065,5,27040,500,477,2385,10,0.3177479808,75.8016051791,76.1906701307,2456,12280,0.1499005418,9.9999999962,9.9999756241,89.4591579865
1107,13,13.065,5,27040,500,477,2385,10,0.3177479808,81.59452091,78.1486786077,2944,14720,0.1078975122,7.5358518294,4.3258357287,35.8743865646
1107,13,13.065,5,27040,500,477,2385,10,0.3177479808,76.0245883026,80.466698449,3102,15510,0.0497678341,10,9.8930164129,42.1553934391
1107,13,13.065,5,27040,500,477,2385,10,0.3177479808,79.4014694714,76.4357481941,3105,15525,0.1543633696,8.1824269066,9.9999982856,28.1519175173
1107,13,13.065,5,27040,500,477,2385,10,0.3177479808,78.5716444267,74.0034383042,3477,17385,0.2260658522,5.6088105453,5.2708946517,78.567822341
1107,13,13.065,5,27040,500,477,2385,10,0.3177479808,76.3437884866,77.7360621889,5211,26055,0.128321693,2.2501669183,2.013285794,32.207093792
1107,13,13.065,5,27040,500,477,2385,10,0.3177479808,77.8372646031,74.9931817885,5254,26270,0.1644309145,6.4415883888,5.3795354325,66.7671319698
1107,13,13.065,5,27040,500,477,2385,10,0.3177479808,78.0899362283,73.9874777952,5669,28345,0.1734075883,7.1665231064,6.104924996,55.3120903158
1107,13,13.065,5,27040,500,477,2385,10,0.3177479808,79.3242432637,76.7339670538,5858,29290,0.0919673141,6.3404531141,5.954475798,34.3694907343
1107,13,13.066,5,27040,500,477,2385,2,0.1012903053,82.7651695286,75.4313707173,4445,22225,0.1012903053,6.3503656754,4.114946161,30.7896271145
1107,13,13.066,5,27040,500,477,2385,2,0.1012903053,84.5302168008,76.1114292677,5558,27790,0.0497013742,9.9635141526,3.3817464039,55.2344631314
1107,13,13.067,5,27040,500,477,2385,1,0.1218632361,26.0903160598,109.0852446514,1857,9285,0.1218632361,6.367223192,4.5005629433,32.5680812148
1107,13,13.068,5,27040,500,477,2385,1,0.0690822308,59.9879491878,70.8614642364,1892,9460,0.0690822308,5.7485252284,4.3670797626,52.1347050117
1107,13,13.069,5,27040,500,477,2385,5,0.3225679155,102.1548225919,0.0003507245,1938,9690,0.0834746955,5.2056383078,5.5527507529,19.2336547059
1107,13,13.069,5,27040,500,477,2385,5,0.3225679155,102.4615682028,6.52626160613234E-006,3057,15285,0.3225679155,3.4309096402,4.44592045,41.5714934486
1107,13,13.069,5,27040,500,477,2385,5,0.3225679155,102.0169855707,0.1270887608,3869,19345,0.0403515487,9.9629049932,8.4584155563,0.0054072662
1107,13,13.069,5,27040,500,477,2385,5,0.3225679155,102.8076807452,9.18182160086767E-005,4486,22430,0.3174399141,3.2711474086,4.6609012524,32.5828387466
1107,13,13.069,5,27040,500,477,2385,5,0.3225679155,102.335877163,0.0006941077,5167,25835,0.2099144436,3.5784871944,4.1305340694,52.7405687949
1107,13,13.07,5,27040,500,477,2385,10,0.6097960123,25.5923105502,57.3852011925,1979,9895,0.444267035,2.0000059862,2.8786955689,65.0999492571
1107,13,13.07,5,27040,500,477,2385,10,0.6097960123,30.303923923,54.7905012442,2012,10060,0.5846588473,3.9778222189,3.6928235561,68.3226032327
1107,13,13.07,5,27040,500,477,2385,10,0.6097960123,30.0652727672,55.6000904808,2576,12880,0.6097960123,3.784364577,4.1064184819,89.9893658037
1107,13,13.07,5,27040,500,477,2385,10,0.6097960123,26.8646030874,57.1750414671,2951,14755,0.3477301213,3.4791414961,2.4931794894,5.1698752099
1107,13,13.07,5,27040,500,477,2385,10,0.6097960123,32.9418790803,52.9304472158,2990,14950,0.1172701271,4.0225093186,2.3459164675,89.9996410567
1107,13,13.07,5,27040,500,477,2385,10,0.6097960123,26.528617576,56.3094909447,3668,18340,0.1062176362,3.4535842567,3.6056918941,21.7149072081
1107,13,13.07,5,27040,500,477,2385,10,0.6097960123,25.8337257393,57.4497087127,4091,20455,0.2990537129,2.0000000532,2.4804114534,85.2844347977
1107,13,13.07,5,27040,500,477,2385,10,0.6097960123,31.9999854779,55.6579345239,4144,20720,0.2456225355,7.3098858255,9.3799303309,2.79179180523448E-005
1107,13,13.07,5,27040,500,477,2385,10,0.6097960123,27.0429255728,57.3195965566,4890,24450,0.1830802188,3.4695181763,2.0618085009,2.4289629335
1107,13,13.07,5,27040,500,477,2385,10,0.6097960123,29.7036366907,56.383054083,5377,26885,0.3410680398,3.8105705185,2.9630982547,1.01764639065527E-005
1107,13,13.071,5,27040,500,477,2385,2,0.8261952793,29.3484198256,85.32884479,2051,10255,0.8261952793,8.3698652738,5.9216182425,2.56474979204446E-005
1107,13,13.071,5,27040,500,477,2385,2,0.8261952793,28.3122942572,85.2486686925,3892,19460,0.1025273676,3.893319535,3.3890642569,89.9965119304
1107,13,13.072,5,27040,500,477,2385,8,0.1538449769,86.5928093436,91.5627084675,2062,10310,0.149595662,2.5835071734,3.8815692791,20.6568472787
1107,13,13.072,5,27040,500,477,2385,8,0.1538449769,85.7062657505,91.6623966826,2207,11035,0.098882768,4.0653372349,3.6492979435,74.7625470011
1107,13,13.072,5,27040,500,477,2385,8,0.1538449769,88.1416145789,87.1460651478,2823,14115,0.0573079239,8.2243470354,3.7994017561,59.4016982337
1107,13,13.072,5,27040,500,477,2385,8,0.1538449769,85.0341601514,90.8189701195,3260,16300,0.1411940926,2.7191368909,3.3269601918,61.8506499764
1107,13,13.072,5,27040,500,477,2385,8,0.1538449769,85.663320128,89.4730828322,3632,18160,0.1538449769,3.995452609,3.571596386,77.6796433564
1107,13,13.072,5,27040,500,477,2385,8,0.1538449769,87.0275250764,90.1139584497,4200,21000,0.1410859034,2.107490545,2.7723267194,0.0631341183
1107,13,13.072,5,27040,500,477,2385,8,0.1538449769,87.9182495996,89.0948602659,4718,23590,0.1509037183,2.439316032,2.9544715904,89.9999740474
1107,13,13.072,5,27040,500,477,2385,8,0.1538449769,83.8515560682,89.8044296245,5163,25815,0.0752386074,5.2865722944,2.8038927228,32.1966240452
1107,13,13.073,5,27040,500,477,2385,1,0.0399786458,66.1441185198,69.1936758213,2090,10450,0.0399786458,5.6112640245,9.9973603959,89.9995252968
1107,13,13.074,5,27040,500,477,2385,2,0.3054723147,29.8778070232,24.9862772533,2093,10465,0.3054723147,3.4224314902,5.3732897218,52.5338197293
1107,13,13.074,5,27040,500,477,2385,2,0.3054723147,30.2059144277,25.6211335657,5832,29160,0.1667698081,3.1961669499,4.9700052418,39.2506874852
1107,13,13.075,5,27040,500,477,2385,2,0.9299907704,119.8039975612,99.5850390521,2104,10520,0.9299907704,3.6560528672,4.2598060466,2.1271609164
1107,13,13.075,5,27040,500,477,2385,2,0.9299907704,119.1906747793,99.6317262914,3829,19145,0.7205224071,4.1381546263,4.26836741,89.9943901553
1107,13,13.076,5,27040,500,477,2385,3,0.4275500897,53.7586844658,44.5231779499,2173,10865,0.4275500897,4.6834708052,4.8162053313,80.7265036458
1107,13,13.076,5,27040,500,477,2385,3,0.4275500897,53.611144836,44.1638669632,4054,20270,0.3664645072,5.2214938936,4.9607008799,5.7857990145
1107,13,13.076,5,27040,500,477,2385,3,0.4275500897,53.4319078912,44.2158826594,5645,28225,0.1957104504,5.3215287533,5.2703687508,29.8206462075
1107,13,13.077,5,27040,500,477,2385,1,0.1932035461,56.2400118941,59.5241580328,2207,11035,0.1932035461,4.3915839365,4.5303356379,0.0300273389
1107,13,13.078,5,27040,500,477,2385,4,0.1343295343,4.235903276,35.5047873046,2274,11370,0.1194607055,3.9128489815,2.0000000002,89.9999489126
1107,13,13.078,5,27040,500,477,2385,4,0.1343295343,6.9633341242,35.9493779599,4505,22525,0.1343295343,3.7252266223,2.9009977806,53.7894552327
1107,13,13.078,5,27040,500,477,2385,4,0.1343295343,8.4019352484,37.9265131651,4709,23545,0.0423192368,3.4002429706,9.9999011631,20.6492273678
1107,13,13.078,5,27040,500,477,2385,4,0.1343295343,8.7328564454,34.0072018482,4838,24190,0.0968745637,7.7272777627,2.0000155171,27.0886714734
1107,13,13.079,5,27040,500,477,2385,4,0.8805067751,115.9018558072,20.0182112955,2495,12475,0.8805067751,3.9236681868,4.7779864734,13.0308188526
1107,13,13.079,5,27040,500,477,2385,4,0.8805067751,115.0012921606,18.8896745857,3532,17660,0.3190738433,4.996973441,4.0440102547,89.9999875536
1107,13,13.079,5,27040,500,477,2385,4,0.8805067751,116.1224371995,19.7519736388,4368,21840,0.515611186,3.9651384395,4.6269072447,17.6456761025
1107,13,13.079,5,27040,500,477,2385,4,0.8805067751,117.5332184113,22.5346094744,4636,23180,0.4853275039,3.5342113111,3.8048952036,23.7139605635
1107,13,13.08,5,27040,500,477,2385,1,0.2026946344,88.6716249587,104.4201907166,2727,13635,0.2026946344,2.8764471315,2.0386344871,0.0601024339
1107,13,13.081,5,27040,500,477,2385,2,0.1143787309,58.6458138277,67.7739826781,2633,13165,0.1143787309,3.537666379,6.0970304333,13.2139661552
1107,13,13.081,5,27040,500,477,2385,2,0.1143787309,56.5121717704,68.6832718847,5231,26155,0.0666224743,2.4160718673,4.3119292299,0.047101227
1107,13,13.082,5,27040,500,477,2385,4,0.8509019409,118.4301051149,37.919267016,2635,13175,0.8509019409,4.1681206313,3.8324594782,58.4755342626
1107,13,13.082,5,27040,500,477,2385,4,0.8509019409,118.3576563214,37.7513825316,4009,20045,0.4700047662,3.9021339187,3.7887248479,75.1266161007
1107,13,13.082,5,27040,500,477,2385,4,0.8509019409,118.0179699585,37.8115734516,4241,21205,0.4734809053,4.8290987207,4.1767042947,54.2979221385
1107,13,13.082,5,27040,500,477,2385,4,0.8509019409,118.4233043376,38.1213743789,5476,27380,0.5219529594,4.2575815486,4.0018738201,43.2009105275
1107,13,13.083,5,27040,500,477,2385,1,0.0442139435,75.0050657806,36.802102376,2752,13760,0.0442139435,9.7051186138,8.7273772425,0.0075900393
1107,13,13.084,5,27040,500,477,2385,2,0.44940449,63.2218322224,1.4695148309,2846,14230,0.44940449,5.1603683459,3.9051759608,38.6390832444
1107,13,13.084,5,27040,500,477,2385,2,0.44940449,62.9614937419,1.4097611589,3594,17970,0.3510176898,4.9637462293,4.0625444904,56.4237763158
1107,13,13.085,5,27040,500,477,2385,1,0.1789671357,31.2913823827,127.9994916302,2908,14540,0.1789671357,4.426335955,2.2463098563,45.5752347597
1107,13,13.086,5,27040,500,477,2385,1,0.1964898612,127.9994909498,98.7244525649,2931,14655,0.1964898612,3.446271028,4.2871427637,69.0626885486
1107,13,13.087,5,27040,500,477,2385,1,0.1622626984,53.2811078882,74.9939180794,2940,14700,0.1622626984,2.1259275669,3.2305594675,0.0007871478
1107,13,13.088,5,27040,500,477,2385,3,0.4709212804,114.053933111,14.9865865444,2962,14810,0.4709212804,3.7342510719,3.1882182987,83.8978679177
1107,13,13.088,5,27040,500,477,2385,3,0.4709212804,116.4109865896,15.819410589,3475,17375,0.2483633381,3.3843059404,4.1251213014,64.8710710652
1107,13,13.088,5,27040,500,477,2385,3,0.4709212804,112.6289206804,13.3339984804,5114,25570,0.1466226622,4.6920622371,4.0934956207,73.7251997914
1107,13,13.089,5,27040,500,477,2385,4,0.2314436909,68.0029198723,98.8225554452,3050,15250,0.1017118109,2.2800105853,4.7733289612,26.6694771933
1107,13,13.089,5,27040,500,477,2385,4,0.2314436909,68.1928940121,97.6113888416,4669,23345,0.142175599,2.8860541998,2.0000048122,79.8199167526
1107,13,13.089,5,27040,500,477,2385,4,0.2314436909,68.6850611464,94.9895873207,4775,23875,0.1491062337,3.2639515906,2.7259860034,0.0113542245
1107,13,13.089,5,27040,500,477,2385,4,0.2314436909,67.7907810627,95.5589516068,5558,27790,0.2314436909,4.2832895245,3.4769198003,9.6945131726
1107,13,13.09,5,27040,500,477,2385,4,0.4100639909,28.5712690494,67.2070513563,3081,15405,0.3179165012,2.9391116292,3.1180603025,67.3334118119
1107,13,13.09,5,27040,500,477,2385,4,0.4100639909,28.3074784334,67.1450291725,3454,17270,0.4100639909,3.1685185226,3.050906709,1.59974199437363E-005
1107,13,13.09,5,27040,500,477,2385,4,0.4100639909,28.3674499112,67.2699524886,3978,19890,0.2975018802,3.4774996947,2.9086233495,50.0569259611
1107,13,13.09,5,27040,500,477,2385,4,0.4100639909,29.1125207942,66.608877812,4032,20160,0.0954298289,3.1128584868,2.3010913692,30.8200912216
1107,13,13.091,5,27040,500,477,2385,1,0.1821369137,47.5911286998,95.0216044635,3116,15580,0.1821369137,9.9999981912,5.7425505916,0.0871492587
1107,13,13.092,5,27040,500,477,2385,3,0.1917460244,63.2842650983,123.4710997804,3207,16035,0.1917460244,2.3237736138,2.5808824094,49.4398789421
1107,13,13.092,5,27040,500,477,2385,3,0.1917460244,63.8095618311,123.2787299605,3443,17215,0.1067874242,2.985691988,3.6425176283,0.010937312
1107,13,13.092,5,27040,500,477,2385,3,0.1917460244,63.1868070498,121.391073449,4052,20260,0.088604576,4.7294356714,2.0000615305,78.935967914
1107,13,13.093,5,27040,500,477,2385,3,0.1226469017,81.0799724924,109.1858727769,3838,19190,0.1226469017,2.8724168178,7.7499193056,15.8273370513
1107,13,13.093,5,27040,500,477,2385,3,0.1226469017,80.4099332073,109.153254927,3915,19575,0.0824196341,2.2845933195,6.3379410141,71.3711547395
1107,13,13.093,5,27040,500,477,2385,3,0.1226469017,80.114156093,107.6738785115,4571,22855,0.0810630846,4.3818083797,3.3581990284,36.4193854637
1107,13,13.094,5,27040,500,477,2385,1,0.1277655324,46.0331341698,70.8148706533,3343,16715,0.1277655324,2.5867545917,2.2211030923,40.2620519777
1107,13,13.095,5,27040,500,477,2385,1,0.0955849281,32.9180227199,59.2725485775,3378,16890,0.0955849281,3.9855876309,3.2557269084,4.1844039554
1107,13,13.096,5,27040,500,477,2385,1,0.0363495081,80.3414608834,30.5738214795,3386,16930,0.0363495081,8.67494921,9.9999970035,0.0094052042
1107,13,13.097,5,27040,500,477,2385,1,0.2324337057,49.3420786792,37.4668529999,3478,17390,0.2324337057,3.552497346,3.9667664675,50.0587082284
1107,13,13.098,5,27040,500,477,2385,1,0.160203803,86.5806343995,127.9998804047,3577,17885,0.160203803,3.4996496622,7.7215192402,77.618966871
1107,13,13.099,5,27040,500,477,2385,1,0.1368877888,64.3173103766,71.8644437965,3584,17920,0.1368877888,2.0867018456,2.3962804715,89.9976694656
1107,13,13.1,5,27040,500,477,2385,1,0.1638674385,11.5362685489,31.1384075386,4729,23645,0.1638674385,2.0000517845,2.0000869643,59.7094225168
1107,13,13.101,5,27040,500,477,2385,1,0.1400112311,65.9987737194,87.1144555344,5507,27535,0.1400112311,2.0006616511,3.1966060936,52.8921641109
1107,14,14.001,5,26930,500,479,2395,1,0.0515597983,108.6859121003,53.6531071707,4142,20710,0.0515597983,9.7102326699,2.1598441572,0.0077879952
1107,14,14.002,5,26930,500,479,2395,9,0.1485382695,25.0713707689,1.7998805007,954,4770,0.1427827817,9.9999436242,8.1005782852,64.3479768709
1107,14,14.002,5,26930,500,479,2395,9,0.1485382695,24.0050750318,1.2867848924,1548,7740,0.1208252149,9.9979263602,8.664458092,62.2254624284
1107,14,14.002,5,26930,500,479,2395,9,0.1485382695,25.3894797064,1.4386519128,2589,12945,0.1485382695,9.9972776153,8.8470638234,59.7654535502
1107,14,14.002,5,26930,500,479,2395,9,0.1485382695,23.9977430725,0.6841030565,3214,16070,0.1450643839,7.7917383319,9.9837276876,0.0038636494
1107,14,14.002,5,26930,500,479,2395,9,0.1485382695,24.6518232724,0.0001691567,3854,19270,0.1322179503,7.8508295225,9.432506853,0.0007081403
1107,14,14.002,5,26930,500,479,2395,9,0.1485382695,24.3740439793,4.4249270308,4174,20870,0.1224825202,7.9801358612,9.999999994,6.48895363491997E-005
1107,14,14.002,5,26930,500,479,2395,9,0.1485382695,26.646770046,0.4082298739,4628,23140,0.0527438586,6.3808674957,9.0320231327,48.7942270413
1107,14,14.002,5,26930,500,479,2395,9,0.1485382695,25.2987000637,2.5793733722,4862,24310,0.0798590706,9.9999937154,4.6302216588,43.6265357377
1107,14,14.002,5,26930,500,479,2395,9,0.1485382695,24.2201990446,2.07422281,5589,27945,0.0910169024,7.8201452083,9.390164238,8.8701415481
1107,14,14.003,5,26930,500,479,2395,6,0.0949898363,106.3398089019,119.8005973358,979,4895,0.0736321678,9.9999144874,7.4022376585,73.9955033365
1107,14,14.003,5,26930,500,479,2395,6,0.0949898363,107.4291154979,119.4625631363,2009,10045,0.0949898363,9.9977146058,5.4481830695,55.9028042459
1107,14,14.003,5,26930,500,479,2395,6,0.0949898363,108.5319496674,119.9235400931,2481,12405,0.0803001048,9.9999827245,6.4099467225,74.7416728273
1107,14,14.003,5,26930,500,479,2395,6,0.0949898363,106.1517262873,120.1960960627,3772,18860,0.0382014044,7.57515906,6.8322313882,81.4718048107
1107,14,14.003,5,26930,500,479,2395,6,0.0949898363,105.5849979876,119.4763000521,4444,22220,0.0758468,9.9998730181,7.0384785995,71.8379281496
1107,14,14.003,5,26930,500,479,2395,6,0.0949898363,106.9999425137,119.401833197,4824,24120,0.0703765266,6.1143070472,9.9998957873,0.0022197209
1107,14,14.004,5,26930,500,479,2395,5,0.3462508333,118.7374076975,117.5348181718,1008,5040,0.3137845307,3.4460404706,2.6112387986,12.1412083555
1107,14,14.004,5,26930,500,479,2395,5,0.3462508333,118.9736312531,117.2302522451,1753,8765,0.3462508333,2.6759109233,3.3872303893,89.9984199607
1107,14,14.004,5,26930,500,479,2395,5,0.3462508333,118.6988571097,117.267199737,2731,13655,0.3340935833,3.3657401238,2.5386914634,3.6295762543
1107,14,14.004,5,26930,500,479,2395,5,0.3462508333,118.0040158794,119.5542397682,4839,24195,0.1533587576,4.0226947588,3.420609608,0.9352375812
1107,14,14.004,5,26930,500,479,2395,5,0.3462508333,116.9612330703,120.1014221732,5112,25560,0.1782572786,3.7567794916,3.3169613572,3.4438651930202E-008
1107,14,14.005,5,26930,500,479,2395,2,0.5535026685,123.4771508066,54.4297265111,1047,5235,0.5360672075,2.9884427691,3.3129687168,89.9999416162
1107,14,14.005,5,26930,500,479,2395,2,0.5535026685,124.0526173163,54.1198995817,4032,20160,0.5535026685,3.5702789903,3.4577038219,88.1716135033
1107,14,14.006,5,26930,500,479,2395,1,0.0595923225,94.6322241846,11.2829167276,1067,5335,0.0595923225,3.5932612538,2.7404238791,77.0168946647
1107,14,14.007,5,26930,500,479,2395,1,0.1469046018,61.0037252738,61.8006275096,1103,5515,0.1469046018,4.4365059699,3.1340246047,58.1728172903
